mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.11639137268066406,0.0024420669940248656,0.005802059173583984,0.00016229204341973758,True,90,sqrt,1,2,60,"{'bootstrap': True, 'max_depth': 90, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60}",-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.16428571428571428,0.07637626158259733,1
0.13328137397766113,0.001658542068739048,0.006612110137939453,0.0005017255200407243,True,70,sqrt,1,2,69,"{'bootstrap': True, 'max_depth': 70, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 69}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.14285714285714285,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.16428571428571428,0.07637626158259733,1
0.32709784507751466,0.005130571743389679,0.014905738830566406,0.0005305807663395429,True,66,sqrt,2,5,171,"{'bootstrap': True, 'max_depth': 66, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 171}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.14285714285714285,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.16428571428571428,0.07637626158259733,1
0.2590805530548096,0.009335790649387119,0.01155405044555664,0.00017262594441559104,True,66,sqrt,1,5,132,"{'bootstrap': True, 'max_depth': 66, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 132}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.18928041458129882,0.0010555180091552513,0.008782243728637696,0.0001673922632420866,True,63,sqrt,1,5,98,"{'bootstrap': True, 'max_depth': 63, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 98}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.11522471904754639,0.0006202417269404063,0.0057478189468383786,4.261607221627738e-05,True,66,sqrt,1,5,60,"{'bootstrap': True, 'max_depth': 66, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 60}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.1253399133682251,0.0028779755747817687,0.006151390075683594,0.00013381939351613645,True,60,sqrt,1,5,64,"{'bootstrap': True, 'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 64}",-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.1739269018173218,0.01734329204093466,0.0076928377151489254,0.000247369896993917,True,90,sqrt,2,5,84,"{'bootstrap': True, 'max_depth': 90, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 84}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.22371881008148192,0.0031357379231692745,0.010137796401977539,0.00011390730508997278,True,66,sqrt,1,5,117,"{'bootstrap': True, 'max_depth': 66, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 117}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
0.3081303596496582,0.00213656014799983,0.013915586471557616,0.00040308071639216434,True,60,sqrt,2,2,161,"{'bootstrap': True, 'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 161}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,-0.17857142857142855,0.08401085125893976,4
