Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
66,13,80.303,0.625,0.828,0.333,0.941,0.941,0.435,0.658,0.61
