Nb Features Selected,Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
10,74,19,74.324,0.417,0.806,0.294,0.877,0.877,0.727,0.593,0.656
