Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
7,2,71.429,0.5,0.8,0.5,0.8,0.8,0.5,0.65,0.9
7,2,71.429,0.5,0.8,0.5,0.8,0.8,0.5,0.65,0.9
7,2,71.429,0.5,0.8,0.5,0.8,0.8,0.5,0.65,0.9
7,2,71.429,0.5,1.0,1.0,0.6,0.6,0.726,0.708,1.0
