Total,Nb Errors,Accuracy,Precision,Recall,Specificity,F1,AUC
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
73,17,76.712,0.5,0.471,0.857,0.485,NaN
