Total,Nb Errors,Accuracy,Precision,Recall,Specificity,F1,AUC
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
73,21,71.233,0.25,0.118,0.893,0.16,NaN
