Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
7,2,71.429,0.0,0.833,0.0,0.833,0.833,0.714,0.417,0.833
