Total,Nb Errors,Accuracy,Precision,Recall,Specificity,F1,AUC
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
73,21,71.233,0.0,0.0,0.929,0.0,NaN
