Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
8,2,75.0,0.5,0.833,0.5,0.833,0.833,0.5,0.667,0.917
