Nb Features Selected,Total,Nb Errors,Accuracy,Precision Case,Precision Control,Recall Case,Recall Control,Specificity,F1,F1 (TL. way),AUC
10,74,16,78.378,0.6,0.797,0.176,0.965,0.965,0.573,0.573,0.691
