mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.003726959228515625,0.0010735655418764127,0.000860595703125,6.505159944866543e-05,4.449999999999999,6,auto,poly,"{'C': 4.449999999999999, 'degree': 6, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.003401446342468262,7.802570287548285e-05,0.0008295297622680664,3.71229365122914e-05,3.1381818181818177,8,scale,poly,"{'C': 3.1381818181818177, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.0036269426345825195,0.00042306272422969307,0.0008872270584106446,8.189308930002882e-05,8.082727272727272,4,scale,poly,"{'C': 8.082727272727272, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
0.003319525718688965,0.000223698141151877,0.0008368253707885742,6.231218603156938e-05,8.587272727272726,6,auto,poly,"{'C': 8.587272727272726, 'degree': 6, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.0035201549530029298,8.718268191968917e-05,0.0008285045623779297,5.8065179510399154e-05,8.889999999999999,6,scale,poly,"{'C': 8.889999999999999, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.0034375429153442384,4.9447283330180805e-05,0.000800013542175293,1.5774321661873263e-05,5.156363636363636,8,scale,poly,"{'C': 5.156363636363636, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.0026692867279052733,0.0006367436006837992,0.0006862163543701171,0.00011731491753667482,9.394545454545455,6,scale,poly,"{'C': 9.394545454545455, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.004978632926940918,0.0047970043859296655,0.0009049654006958007,6.3760728639778e-05,2.835454545454545,4,auto,poly,"{'C': 2.835454545454545, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
0.002039504051208496,4.5260494127397857e-05,0.0005575895309448242,3.6016991293311826e-06,4.248181818181818,4,scale,poly,"{'C': 4.248181818181818, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
0.0034594297409057616,6.646864122334378e-05,0.0008161306381225586,3.122090155407209e-05,9.394545454545455,6,auto,poly,"{'C': 9.394545454545455, 'degree': 6, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.003293776512145996,2.679074893495096e-05,0.0008521556854248046,3.714004396479839e-05,3.1381818181818177,6,auto,poly,"{'C': 3.1381818181818177, 'degree': 6, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.0628138378965377,1
0.003480386734008789,6.002637440029674e-05,0.0008725166320800781,1.1914823876152613e-05,4.651818181818181,4,scale,poly,"{'C': 4.651818181818181, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
0.003490257263183594,8.555279886889955e-05,0.0009174346923828125,0.0002654948409742013,5.761818181818182,4,scale,poly,"{'C': 5.761818181818182, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
0.0019522666931152343,4.266642862295722e-05,0.000552225112915039,3.606036674605299e-06,4.248181818181818,4,auto,poly,"{'C': 4.248181818181818, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",-0.2857142857142857,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.20952380952380953,0.08959470343917512,1
