mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0022458553314208983,0.00042870321498851576,0.0006940841674804687,0.00014341331571461166,2.6336363636363633,1,auto,poly,"{'C': 2.6336363636363633, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.0,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.15238095238095237,0.09110060223670947,1
0.0030061006546020508,0.0011035032091742676,0.0008354663848876953,0.00021624372706456187,4.046363636363636,1,auto,poly,"{'C': 4.046363636363636, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0022826433181762696,0.0007113847605615963,0.000676107406616211,0.00013828120559590055,3.6427272727272726,1,auto,poly,"{'C': 3.6427272727272726, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0028506755828857423,0.00012684263674951743,0.0007663726806640625,4.10898633415134e-05,3.6427272727272726,1,scale,poly,"{'C': 3.6427272727272726, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0027491092681884766,0.00025315266765646313,0.0007625818252563477,6.404228817391718e-05,4.1472727272727266,1,scale,poly,"{'C': 4.1472727272727266, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0028229475021362303,0.00013029085849875318,0.0007992029190063476,1.3523378389540427e-05,4.349090909090909,1,scale,poly,"{'C': 4.349090909090909, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0015097379684448243,0.00017688701790040683,0.0004750728607177734,3.8060925711770366e-05,3.34,1,scale,poly,"{'C': 3.34, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.002086353302001953,0.0004594812951367833,0.0006736278533935547,0.00013870942955085709,4.349090909090909,1,auto,poly,"{'C': 4.349090909090909, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0015459537506103515,0.0001991032911708702,0.00047936439514160154,6.168955304073144e-05,4.651818181818181,1,auto,poly,"{'C': 4.651818181818181, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.002369403839111328,0.0006960060275450136,0.0007044076919555664,0.00012674889801586692,3.1381818181818177,1,auto,poly,"{'C': 3.1381818181818177, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.0013574838638305664,4.810268991004806e-05,0.0003962993621826172,1.2295928258949087e-05,4.651818181818181,1,scale,poly,"{'C': 4.651818181818181, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
0.002252626419067383,0.0006580080392977132,0.0006729841232299804,0.0001430512289205955,3.34,1,auto,poly,"{'C': 3.34, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}",-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.0,-0.16666666666666666,-0.16666666666666666,0.07604152106033958,2
